sensor_id,timestamp,latitude,longitude,temperature,humidity,pressure,air_quality,noise_level
S004,2026-06-01 07:05:00,37.790797,-122.392362,19.389,72.904,1013.213,65.175,61.539
S004,2026-06-01 07:10:00,37.790797,-122.392362,19.516,72.531,1013.207,66.24,62.402
S004,2026-06-01 07:15:00,37.790797,-122.392362,19.645,72.155,1013.2,67.26,63.222
S004,2026-06-01 07:20:00,37.790797,-122.392362,19.776,71.775,1013.193,68.225,63.995
S004,2026-06-01 07:25:00,37.790797,-122.392362,19.909,71.392,1013.186,69.129,64.717
S004,2026-06-01 07:30:00,37.790797,-122.392362,20.043,71.006,1013.177,69.963,65.386
S004,2026-06-01 07:35:00,37.790797,-122.392362,20.178,70.616,1013.168,70.72,66.002
S004,2026-06-01 07:40:00,37.790797,-122.392362,20.316,70.225,1013.159,71.395,66.562
S004,2026-06-01 07:45:00,37.790797,-122.392362,20.454,69.83,1013.149,71.98,67.066
S004,2026-06-01 07:50:00,37.790797,-122.392362,20.594,69.433,1013.138,72.47,67.515
S004,2026-06-01 07:55:00,37.790797,-122.392362,20.736,69.033,1013.127,72.861,67.907
S004,2026-06-01 08:00:00,37.790797,-122.392362,20.878,68.632,1013.116,73.148,68.245
S004,2026-06-01 08:05:00,37.790797,-122.392362,21.022,68.228,1013.104,73.33,68.529
S004,2026-06-01 08:10:00,37.790797,-122.392362,21.167,67.823,1013.091,73.404,68.76
S004,2026-06-01 08:15:00,37.790797,-122.392362,21.313,67.416,1013.078,73.37,68.94
S004,2026-06-01 08:20:00,37.790797,-122.392362,21.46,67.007,1013.064,73.226,69.07
S004,2026-06-01 08:25:00,37.790797,-122.392362,21.607,66.598,1013.05,72.976,69.153
S004,2026-06-01 08:30:00,37.790797,-122.392362,21.756,66.187,1013.035,72.62,69.19
S004,2026-06-01 08:35:00,37.790797,-122.392362,21.906,65.775,1013.02,72.161,69.184
S004,2026-06-01 08:40:00,37.790797,-122.392362,22.056,65.362,1013.004,71.605,69.138
S004,2026-06-01 08:45:00,37.790797,-122.392362,22.207,64.948,1012.987,70.954,69.054
S004,2026-06-01 08:50:00,37.790797,-122.392362,22.358,64.534,1012.97,70.216,68.934
S004,2026-06-01 08:55:00,37.790797,-122.392362,22.51,64.12,1012.953,69.396,68.782
S004,2026-06-01 09:00:00,37.790797,-122.392362,22.663,63.706,1012.935,68.5,68.6
S004,2026-06-01 09:05:00,37.790797,-122.392362,22.816,63.291,1012.917,67.537,68.392
S004,2026-06-01 09:10:00,37.790797,-122.392362,22.969,62.877,1012.898,66.514,68.161
S004,2026-06-01 09:15:00,37.790797,-122.392362,23.123,62.463,1012.878,65.44,67.909
S004,2026-06-01 09:20:00,37.790797,-122.392362,23.276,62.049,1012.858,64.321,67.639
S004,2026-06-01 09:25:00,37.790797,-122.392362,23.43,61.636,1012.838,63.167,67.355
S004,2026-06-01 09:30:00,37.790797,-122.392362,23.583,61.224,1012.817,61.986,67.059
S004,2026-06-01 09:35:00,37.790797,-122.392362,23.737,60.813,1012.796,60.786,66.754
S004,2026-06-01 09:40:00,37.790797,-122.392362,23.891,60.404,1012.774,59.574,66.443
S004,2026-06-01 09:45:00,37.790797,-122.392362,24.044,59.995,1012.751,58.359,66.128
S004,2026-06-01 09:50:00,37.790797,-122.392362,24.197,59.588,1012.729,57.148,65.812
S004,2026-06-01 09:55:00,37.790797,-122.392362,24.349,59.183,1012.705,55.948,65.497
S004,2026-06-01 10:00:00,37.790797,-122.392362,24.502,58.779,1012.682,54.764,65.185
S004,2026-06-01 10:05:00,37.790797,-122.392362,24.653,58.378,1012.658,53.604,64.877
S004,2026-06-01 10:10:00,37.790797,-122.392362,24.804,57.978,1012.633,52.471,64.576
S004,2026-06-01 10:15:00,37.790797,-122.392362,24.954,57.581,1012.608,51.37,64.284
S004,2026-06-01 10:20:00,37.790797,-122.392362,25.104,57.186,1012.582,50.306,64.0
S004,2026-06-01 10:25:00,37.790797,-122.392362,25.253,56.795,1012.556,49.282,63.727
S004,2026-06-01 10:30:00,37.790797,-122.392362,25.4,56.405,1012.53,48.301,63.465
S004,2026-06-01 10:35:00,37.790797,-122.392362,25.547,56.019,1012.503,47.364,63.216
S004,2026-06-01 10:40:00,37.790797,-122.392362,25.693,55.636,1012.476,46.474,62.979
S004,2026-06-01 10:45:00,37.790797,-122.392362,25.837,55.256,1012.449,45.632,62.755
S004,2026-06-01 10:50:00,37.790797,-122.392362,25.981,54.88,1012.421,44.838,62.544
S004,2026-06-01 10:55:00,37.790797,-122.392362,26.122,54.507,1012.392,44.092,62.346
S004,2026-06-01 11:00:00,37.790797,-122.392362,26.263,54.139,1012.364,43.394,62.162
S004,2026-06-01 11:05:00,37.790797,-122.392362,26.402,53.774,1012.334,42.743,61.991
S004,2026-06-01 11:10:00,37.790797,-122.392362,26.54,53.413,1012.305,42.139,61.833
S004,2026-06-01 11:15:00,37.790797,-122.392362,26.675,53.056,1012.275,41.58,61.688
S004,2026-06-01 11:20:00,37.790797,-122.392362,26.81,52.704,1012.245,41.065,61.555
S004,2026-06-01 11:25:00,37.790797,-122.392362,26.942,52.356,1012.214,40.592,61.433
S004,2026-06-01 11:30:00,37.790797,-122.392362,27.073,52.013,1012.183,40.158,61.323
S004,2026-06-01 11:35:00,37.790797,-122.392362,27.201,51.675,1012.152,39.763,61.224
S004,2026-06-01 11:40:00,37.790797,-122.392362,27.328,51.342,1012.12,39.405,61.135
S004,2026-06-01 11:45:00,37.790797,-122.392362,27.452,51.014,1012.088,39.08,61.055
S004,2026-06-01 11:50:00,37.790797,-122.392362,27.575,50.692,1012.056,38.789,60.984
S004,2026-06-01 11:55:00,37.790797,-122.392362,27.695,50.375,1012.024,38.527,60.922
S004,2026-06-01 12:00:00,37.790797,-122.392362,27.813,50.063,1011.991,38.295,60.868
S004,2026-06-01 12:05:00,37.790797,-122.392362,27.928,49.758,1011.958,38.089,60.822
S004,2026-06-01 12:10:00,37.790797,-122.392362,28.041,49.458,1011.924,37.909,60.782
S004,2026-06-01 12:15:00,37.790797,-122.392362,28.152,49.164,1011.89,37.753,60.75
S004,2026-06-01 12:20:00,37.790797,-122.392362,28.26,48.877,1011.856,37.619,60.723
S004,2026-06-01 12:25:00,37.790797,-122.392362,28.365,48.596,1011.822,37.507,60.702
S004,2026-06-01 12:30:00,37.790797,-122.392362,28.468,48.321,1011.787,37.415,60.687
S004,2026-06-01 12:35:00,37.790797,-122.392362,28.568,48.053,1011.753,37.343,60.677
S004,2026-06-01 12:40:00,37.790797,-122.392362,28.665,47.792,1011.718,37.29,60.672
S004,2026-06-01 12:45:00,37.790797,-122.392362,28.76,47.538,1011.682,37.256,60.672
S004,2026-06-01 12:50:00,37.790797,-122.392362,28.851,47.291,1011.647,37.24,60.677
S004,2026-06-01 12:55:00,37.790797,-122.392362,28.94,47.051,1011.611,37.242,60.687
S004,2026-06-01 13:00:00,37.790797,-122.392362,29.025,46.818,1011.575,37.262,60.701
S004,2026-06-01 13:05:00,37.790797,-122.392362,29.108,46.593,1011.539,37.3,60.72
S004,2026-06-01 13:10:00,37.790797,-122.392362,29.187,46.375,1011.503,37.358,60.744
S004,2026-06-01 13:15:00,37.790797,-122.392362,29.263,46.165,1011.466,37.434,60.773
S004,2026-06-01 13:20:00,37.790797,-122.392362,29.336,45.962,1011.429,37.531,60.806
S004,2026-06-01 13:25:00,37.790797,-122.392362,29.405,45.768,1011.392,37.648,60.845
S004,2026-06-01 13:30:00,37.790797,-122.392362,29.472,45.581,1011.355,37.786,60.89
S004,2026-06-01 13:35:00,37.790797,-122.392362,29.535,45.403,1011.318,37.947,60.94
S004,2026-06-01 13:40:00,37.790797,-122.392362,29.594,45.233,1011.281,38.132,60.995
S004,2026-06-01 13:45:00,37.790797,-122.392362,29.65,45.071,1011.243,38.342,61.057
S004,2026-06-01 13:50:00,37.790797,-122.392362,29.703,44.918,1011.206,38.578,61.126
S004,2026-06-01 13:55:00,37.790797,-122.392362,29.752,44.773,1011.168,38.841,61.201
S004,2026-06-01 14:00:00,37.790797,-122.392362,29.798,44.637,1011.13,39.132,61.283
S004,2026-06-01 14:05:00,37.790797,-122.392362,29.84,44.51,1011.092,39.454,61.373
S004,2026-06-01 14:10:00,37.790797,-122.392362,29.878,44.391,1011.054,39.806,61.47
S004,2026-06-01 14:15:00,37.790797,-122.392362,29.913,44.281,1011.016,40.192,61.576
S004,2026-06-01 14:20:00,37.790797,-122.392362,29.945,44.18,1010.978,40.611,61.689
S004,2026-06-01 14:25:00,37.790797,-122.392362,29.972,44.089,1010.939,41.064,61.812
S004,2026-06-01 14:30:00,37.790797,-122.392362,29.996,44.006,1010.901,41.554,61.943
S004,2026-06-01 14:35:00,37.790797,-122.392362,30.017,43.933,1010.863,42.08,62.083
S004,2026-06-01 14:40:00,37.790797,-122.392362,30.033,43.868,1010.824,42.645,62.232
S004,2026-06-01 14:45:00,37.790797,-122.392362,30.046,43.814,1010.786,43.247,62.391
S004,2026-06-01 14:50:00,37.790797,-122.392362,30.056,43.768,1010.747,43.888,62.559
S004,2026-06-01 14:55:00,37.790797,-122.392362,30.061,43.732,1010.709,44.568,62.737
S004,2026-06-01 15:00:00,37.790797,-122.392362,30.063,43.706,1010.67,45.287,62.925
S004,2026-06-01 15:05:00,37.790797,-122.392362,30.061,43.688,1010.631,46.045,63.122
S004,2026-06-01 15:10:00,37.790797,-122.392362,30.056,43.681,1010.593,46.841,63.328
S004,2026-06-01 15:15:00,37.790797,-122.392362,30.046,43.683,1010.554,47.674,63.544
S004,2026-06-01 15:20:00,37.790797,-122.392362,30.033,43.695,1010.516,48.544,63.768
S004,2026-06-01 15:25:00,37.790797,-122.392362,30.017,43.716,1010.477,49.449,64.001
S004,2026-06-01 15:30:00,37.790797,-122.392362,29.996,43.747,1010.439,50.386,64.242
S004,2026-06-01 15:35:00,37.790797,-122.392362,29.972,43.788,1010.401,51.355,64.491
S004,2026-06-01 15:40:00,37.790797,-122.392362,29.945,43.838,1010.362,52.353,64.746
S004,2026-06-01 15:45:00,37.790797,-122.392362,29.913,43.898,1010.324,53.377,65.008
S004,2026-06-01 15:50:00,37.790797,-122.392362,29.878,43.968,1010.286,54.423,65.275
S004,2026-06-01 15:55:00,37.790797,-122.392362,29.84,44.048,1010.248,55.489,65.547
S004,2026-06-01 16:00:00,37.790797,-122.392362,29.798,44.137,1010.21,56.57,65.823
S004,2026-06-01 16:05:00,37.790797,-122.392362,29.752,44.236,1010.172,57.663,66.101
S004,2026-06-01 16:10:00,37.790797,-122.392362,29.703,44.344,1010.134,58.764,66.381
S004,2026-06-01 16:15:00,37.790797,-122.392362,29.65,44.463,1010.097,59.867,66.661
S004,2026-06-01 16:20:00,37.790797,-122.392362,29.594,44.59,1010.059,60.968,66.941
S004,2026-06-01 16:25:00,37.790797,-122.392362,29.535,44.728,1010.022,62.062,67.218
S004,2026-06-01 16:30:00,37.790797,-122.392362,29.472,44.874,1009.985,63.144,67.492
S004,2026-06-01 16:35:00,37.790797,-122.392362,29.405,45.031,1009.948,64.208,67.762
S004,2026-06-01 16:40:00,37.790797,-122.392362,29.336,45.196,1009.911,65.249,68.025
S004,2026-06-01 16:45:00,37.790797,-122.392362,29.263,45.371,1009.874,66.262,68.281
S004,2026-06-01 16:50:00,37.790797,-122.392362,29.187,45.556,1009.837,67.24,68.527
S004,2026-06-01 16:55:00,37.790797,-122.392362,29.108,45.749,1009.801,68.18,68.764
S004,2026-06-01 17:00:00,37.790797,-122.392362,29.025,45.952,1009.765,69.074,68.989
S004,2026-06-01 17:05:00,37.790797,-122.392362,28.94,46.164,1009.729,69.919,69.202
S004,2026-06-01 17:10:00,37.790797,-122.392362,28.851,46.385,1009.693,70.708,69.4
S004,2026-06-01 17:15:00,37.790797,-122.392362,28.76,46.614,1009.658,71.439,69.582
S004,2026-06-01 17:20:00,37.790797,-122.392362,28.665,46.853,1009.622,72.105,69.749
S004,2026-06-01 17:25:00,37.790797,-122.392362,28.568,47.1,1009.587,72.703,69.897
S004,2026-06-01 17:30:00,37.790797,-122.392362,28.468,47.355,1009.553,73.229,70.027
S004,2026-06-01 17:35:00,37.790797,-122.392362,28.365,47.62,1009.518,73.68,70.138
S004,2026-06-01 17:40:00,37.790797,-122.392362,28.26,47.892,1009.484,74.054,70.228
S004,2026-06-01 17:45:00,37.790797,-122.392362,28.152,48.173,1009.45,74.346,70.298
S004,2026-06-01 17:50:00,37.790797,-122.392362,28.041,48.462,1009.416,74.557,70.346
S004,2026-06-01 17:55:00,37.790797,-122.392362,27.928,48.759,1009.382,74.684,70.373
S004,2026-06-01 18:00:00,37.790797,-122.392362,27.813,49.063,1009.349,74.726,70.377
S004,2026-06-01 18:05:00,37.790797,-122.392362,27.695,49.376,1009.316,74.684,70.359
S004,2026-06-01 18:10:00,37.790797,-122.392362,27.575,49.696,1009.284,74.557,70.319
S004,2026-06-01 18:15:00,37.790797,-122.392362,27.452,50.023,1009.252,74.346,70.256
S004,2026-06-01 18:20:00,37.790797,-122.392362,27.328,50.357,1009.22,74.054,70.172
S004,2026-06-01 18:25:00,37.790797,-122.392362,27.201,50.699,1009.188,73.68,70.066
S004,2026-06-01 18:30:00,37.790797,-122.392362,27.073,51.047,1009.157,73.229,69.938
S004,2026-06-01 18:35:00,37.790797,-122.392362,26.942,51.402,1009.126,72.703,69.79
S004,2026-06-01 18:40:00,37.790797,-122.392362,26.81,51.764,1009.095,72.105,69.621
S004,2026-06-01 18:45:00,37.790797,-122.392362,26.675,52.132,1009.065,71.439,69.433
S004,2026-06-01 18:50:00,37.790797,-122.392362,26.54,52.506,1009.035,70.708,69.227
S004,2026-06-01 18:55:00,37.790797,-122.392362,26.402,52.887,1009.006,69.919,69.002
S004,2026-06-01 19:00:00,37.790797,-122.392362,26.263,53.272,1008.976,69.074,68.76
S004,2026-06-01 19:05:00,37.790797,-122.392362,26.122,53.664,1008.948,68.18,68.501
S004,2026-06-01 19:10:00,37.790797,-122.392362,25.981,54.061,1008.919,67.24,68.228
S004,2026-06-01 19:15:00,37.790797,-122.392362,25.837,54.463,1008.891,66.262,67.939
S004,2026-06-01 19:20:00,37.790797,-122.392362,25.693,54.87,1008.864,65.249,67.636
S004,2026-06-01 19:25:00,37.790797,-122.392362,25.547,55.282,1008.837,64.208,67.321
S004,2026-06-01 19:30:00,37.790797,-122.392362,25.4,55.698,1008.81,63.144,66.992
S004,2026-06-01 19:35:00,37.790797,-122.392362,25.253,56.119,1008.784,62.062,66.652
S004,2026-06-01 19:40:00,37.790797,-122.392362,25.104,56.544,1008.758,60.968,66.3
S004,2026-06-01 19:45:00,37.790797,-122.392362,24.954,56.972,1008.732,59.867,65.937
S004,2026-06-01 19:50:00,37.790797,-122.392362,24.804,57.405,1008.707,58.764,65.563
S004,2026-06-01 19:55:00,37.790797,-122.392362,24.653,57.84,1008.682,57.663,65.178
S004,2026-06-01 20:00:00,37.790797,-122.392362,24.502,58.279,1008.658,56.57,64.782
S004,2026-06-01 20:05:00,37.790797,-122.392362,24.349,58.721,1008.635,55.489,64.375
S004,2026-06-01 20:10:00,37.790797,-122.392362,24.197,59.165,1008.611,54.423,63.955
S004,2026-06-01 20:15:00,37.790797,-122.392362,24.044,59.612,1008.589,53.376,63.524
S004,2026-06-01 20:20:00,37.790797,-122.392362,23.891,60.062,1008.566,52.353,63.079
S004,2026-06-01 20:25:00,37.790797,-122.392362,23.737,60.513,1008.544,51.355,62.62
S004,2026-06-01 20:30:00,37.790797,-122.392362,23.583,60.966,1008.523,50.386,62.146
S004,2026-06-01 20:35:00,37.790797,-122.392362,23.43,61.42,1008.502,49.448,61.655
S004,2026-06-01 20:40:00,37.790797,-122.392362,23.276,61.876,1008.482,48.544,61.146
S004,2026-06-01 20:45:00,37.790797,-122.392362,23.123,62.332,1008.462,47.674,60.619
S004,2026-06-01 20:50:00,37.790797,-122.392362,22.969,62.79,1008.442,46.84,60.072
S004,2026-06-01 20:55:00,37.790797,-122.392362,22.816,63.247,1008.423,46.044,59.503
S004,2026-06-01 21:00:00,37.790797,-122.392362,22.663,63.706,1008.405,45.286,58.912
S004,2026-06-01 21:05:00,37.790797,-122.392362,22.51,64.164,1008.387,44.567,58.297
S004,2026-06-01 21:10:00,37.790797,-122.392362,22.358,64.621,1008.37,43.886,57.66
S004,2026-06-01 21:15:00,37.790797,-122.392362,22.207,65.079,1008.353,43.244,56.999
S004,2026-06-01 21:20:00,37.790797,-122.392362,22.056,65.535,1008.336,42.641,56.315
S004,2026-06-01 21:25:00,37.790797,-122.392362,21.906,65.991,1008.32,42.076,55.609
S004,2026-06-01 21:30:00,37.790797,-122.392362,21.756,66.445,1008.305,41.549,54.883
S004,2026-06-01 21:35:00,37.790797,-122.392362,21.607,66.898,1008.29,41.058,54.14
S004,2026-06-01 21:40:00,37.790797,-122.392362,21.46,67.349,1008.276,40.602,53.381
S004,2026-06-01 21:45:00,37.790797,-122.392362,21.313,67.799,1008.262,40.181,52.612
S004,2026-06-01 21:50:00,37.790797,-122.392362,21.167,68.246,1008.249,39.794,51.835
S004,2026-06-01 21:55:00,37.790797,-122.392362,21.022,68.69,1008.236,39.438,51.055
S004,2026-06-01 22:00:00,37.790797,-122.392362,20.878,69.132,1008.224,39.112,50.278
S004,2026-06-01 22:05:00,37.790797,-122.392362,20.736,69.571,1008.213,38.816,49.508
S004,2026-06-01 22:10:00,37.790797,-122.392362,20.594,70.006,1008.202,38.547,48.75
S004,2026-06-01 22:15:00,37.790797,-122.392362,20.454,70.439,1008.191,38.305,48.009
S004,2026-06-01 22:20:00,37.790797,-122.392362,20.316,70.867,1008.181,38.087,47.289
S004,2026-06-01 22:25:00,37.790797,-122.392362,20.178,71.292,1008.172,37.892,46.594
S004,2026-06-01 22:30:00,37.790797,-122.392362,20.043,71.713,1008.163,37.718,45.929
S004,2026-06-01 22:35:00,37.790797,-122.392362,19.909,72.129,1008.154,37.565,45.295
S004,2026-06-01 22:40:00,37.790797,-122.392362,19.776,72.541,1008.147,37.43,44.695
S004,2026-06-01 22:45:00,37.790797,-122.392362,19.645,72.948,1008.14,37.313,44.131
S004,2026-06-01 22:50:00,37.790797,-122.392362,19.516,73.35,1008.133,37.212,43.603
S004,2026-06-01 22:55:00,37.790797,-122.392362,19.389,73.747,1008.127,37.126,43.111
S004,2026-06-01 23:00:00,37.790797,-122.392362,19.263,74.139,1008.121,37.053,42.656
S004,2026-06-01 23:05:00,37.790797,-122.392362,19.139,74.524,1008.116,36.992,42.236
S004,2026-06-01 23:10:00,37.790797,-122.392362,19.017,74.905,1008.112,36.943,41.851
S004,2026-06-01 23:15:00,37.790797,-122.392362,18.897,75.279,1008.108,36.904,41.499
S004,2026-06-01 23:20:00,37.790797,-122.392362,18.78,75.647,1008.105,36.875,41.178
S004,2026-06-01 23:25:00,37.790797,-122.392362,18.664,76.009,1008.102,36.854,40.887
S004,2026-06-01 23:30:00,37.790797,-122.392362,18.55,76.364,1008.1,36.841,40.623
S004,2026-06-01 23:35:00,37.790797,-122.392362,18.438,76.712,1008.099,36.834,40.385
S004,2026-06-01 23:40:00,37.790797,-122.392362,18.329,77.054,1008.098,36.833,40.171
S004,2026-06-01 23:45:00,37.790797,-122.392362,18.221,77.388,1008.097,36.839,39.978
S004,2026-06-01 23:50:00,37.790797,-122.392362,18.116,77.715,1008.097,36.848,39.806
S004,2026-06-01 23:55:00,37.790797,-122.392362,18.014,78.035,1008.098,36.863,39.651
S005,2026-06-01 00:00:00,37.792616,-122.389418,18.396,77.623,1010.913,37.692,38.674
S005,2026-06-01 00:05:00,37.792616,-122.389418,18.298,77.928,1010.946,37.736,38.674
S005,2026-06-01 00:10:00,37.792616,-122.389418,18.202,78.225,1010.979,37.779,38.675
S005,2026-06-01 00:15:00,37.792616,-122.389418,18.109,78.514,1011.011,37.823,38.675
S005,2026-06-01 00:20:00,37.792616,-122.389418,18.018,78.794,1011.043,37.866,38.675
S005,2026-06-01 00:25:00,37.792616,-122.389418,17.93,79.067,1011.075,37.91,38.675
S005,2026-06-01 00:30:00,37.792616,-122.389418,17.844,79.331,1011.107,37.953,38.676
S005,2026-06-01 00:35:00,37.792616,-122.389418,17.761,79.587,1011.138,37.996,38.676
S005,2026-06-01 00:40:00,37.792616,-122.389418,17.68,79.834,1011.17,38.039,38.677
S005,2026-06-01 00:45:00,37.792616,-122.389418,17.602,80.072,1011.2,38.082,38.677
S005,2026-06-01 00:50:00,37.792616,-122.389418,17.527,80.302,1011.231,38.125,38.678
S005,2026-06-01 00:55:00,37.792616,-122.389418,17.454,80.523,1011.261,38.168,38.678
S005,2026-06-01 01:00:00,37.792616,-122.389418,17.384,80.735,1011.291,38.21,38.679
S005,2026-06-01 01:05:00,37.792616,-122.389418,17.316,80.937,1011.321,38.252,38.68
S005,2026-06-01 01:10:00,37.792616,-122.389418,17.252,81.131,1011.35,38.294,38.681
S005,2026-06-01 01:15:00,37.792616,-122.389418,17.19,81.315,1011.379,38.336,38.682
S005,2026-06-01 01:20:00,37.792616,-122.389418,17.13,81.49,1011.407,38.377,38.683
S005,2026-06-01 01:25:00,37.792616,-122.389418,17.074,81.656,1011.436,38.418,38.684
S005,2026-06-01 01:30:00,37.792616,-122.389418,17.02,81.812,1011.463,38.459,38.686
S005,2026-06-01 01:35:00,37.792616,-122.389418,16.969,81.959,1011.491,38.5,38.687
S005,2026-06-01 01:40:00,37.792616,-122.389418,16.921,82.096,1011.518,38.54,38.689
S005,2026-06-01 01:45:00,37.792616,-122.389418,16.876,82.224,1011.545,38.58,38.692
S005,2026-06-01 01:50:00,37.792616,-122.389418,16.834,82.342,1011.571,38.62,38.694
S005,2026-06-01 01:55:00,37.792616,-122.389418,16.794,82.451,1011.598,38.659,38.697
S005,2026-06-01 02:00:00,37.792616,-122.389418,16.758,82.55,1011.623,38.699,38.701
S005,2026-06-01 02:05:00,37.792616,-122.389418,16.724,82.639,1011.649,38.738,38.705
S005,2026-06-01 02:10:00,37.792616,-122.389418,16.693,82.718,1011.673,38.777,38.709
S005,2026-06-01 02:15:00,37.792616,-122.389418,16.665,82.788,1011.698,38.817,38.714
S005,2026-06-01 02:20:00,37.792616,-122.389418,16.64,82.848,1011.722,38.856,38.72
S005,2026-06-01 02:25:00,37.792616,-122.389418,16.618,82.899,1011.746,38.895,38.727
S005,2026-06-01 02:30:00,37.792616,-122.389418,16.599,82.939,1011.769,38.935,38.735
S005,2026-06-01 02:35:00,37.792616,-122.389418,16.583,82.97,1011.792,38.975,38.744
S005,2026-06-01 02:40:00,37.792616,-122.389418,16.57,82.992,1011.814,39.016,38.754
S005,2026-06-01 02:45:00,37.792616,-122.389418,16.559,83.003,1011.836,39.058,38.766
S005,2026-06-01 02:50:00,37.792616,-122.389418,16.552,83.006,1011.857,39.101,38.779
S005,2026-06-01 02:55:00,37.792616,-122.389418,16.547,82.998,1011.878,39.146,38.795
S005,2026-06-01 03:00:00,37.792616,-122.389418,16.546,82.981,1011.899,39.192,38.812
S005,2026-06-01 03:05:00,37.792616,-122.389418,16.547,82.954,1011.919,39.241,38.833
S005,2026-06-01 03:10:00,37.792616,-122.389418,16.552,82.918,1011.939,39.292,38.856
S005,2026-06-01 03:15:00,37.792616,-122.389418,16.559,82.873,1011.958,39.347,38.883
S005,2026-06-01 03:20:00,37.792616,-122.389418,16.57,82.818,1011.977,39.405,38.913
S005,2026-06-01 03:25:00,37.792616,-122.389418,16.583,82.754,1011.995,39.468,38.949
S005,2026-06-01 03:30:00,37.792616,-122.389418,16.599,82.68,1012.013,39.537,38.989
S005,2026-06-01 03:35:00,37.792616,-122.389418,16.618,82.598,1012.03,39.612,39.034
S005,2026-06-01 03:40:00,37.792616,-122.389418,16.64,82.506,1012.047,39.694,39.086
S005,2026-06-01 03:45:00,37.792616,-122.389418,16.665,82.405,1012.063,39.784,39.146
S005,2026-06-01 03:50:00,37.792616,-122.389418,16.693,82.296,1012.079,39.884,39.213
S005,2026-06-01 03:55:00,37.792616,-122.389418,16.724,82.177,1012.094,39.995,39.29
S005,2026-06-01 04:00:00,37.792616,-122.389418,16.758,82.05,1012.109,40.118,39.377
S005,2026-06-01 04:05:00,37.792616,-122.389418,16.794,81.913,1012.123,40.256,39.476
S005,2026-06-01 04:10:00,37.792616,-122.389418,16.834,81.769,1012.137,40.408,39.587
S005,2026-06-01 04:15:00,37.792616,-122.389418,16.876,81.615,1012.15,40.578,39.713
S005,2026-06-01 04:20:00,37.792616,-122.389418,16.921,81.453,1012.163,40.767,39.855
S005,2026-06-01 04:25:00,37.792616,-122.389418,16.969,81.283,1012.175,40.977,40.014
S005,2026-06-01 04:30:00,37.792616,-122.389418,17.02,81.105,1012.187,41.21,40.194
S005,2026-06-01 04:35:00,37.792616,-122.389418,17.074,80.919,1012.198,41.469,40.394
S005,2026-06-01 04:40:00,37.792616,-122.389418,17.13,80.724,1012.209,41.755,40.619
S005,2026-06-01 04:45:00,37.792616,-122.389418,17.19,80.522,1012.219,42.071,40.869
S005,2026-06-01 04:50:00,37.792616,-122.389418,17.252,80.312,1012.229,42.419,41.147
S005,2026-06-01 04:55:00,37.792616,-122.389418,17.316,80.094,1012.238,42.801,41.456
S005,2026-06-01 05:00:00,37.792616,-122.389418,17.384,79.868,1012.246,43.22,41.798
S005,2026-06-01 05:05:00,37.792616,-122.389418,17.454,79.636,1012.254,43.677,42.175
S005,2026-06-01 05:10:00,37.792616,-122.389418,17.527,79.396,1012.261,44.174,42.59
S005,2026-06-01 05:15:00,37.792616,-122.389418,17.602,79.148,1012.268,44.714,43.044
S005,2026-06-01 05:20:00,37.792616,-122.389418,17.68,78.894,1012.274,45.298,43.54
S005,2026-06-01 05:25:00,37.792616,-122.389418,17.761,78.633,1012.28,45.926,44.08
S005,2026-06-01 05:30:00,37.792616,-122.389418,17.844,78.365,1012.285,46.601,44.665
S005,2026-06-01 05:35:00,37.792616,-122.389418,17.93,78.091,1012.29,47.323,45.297
S005,2026-06-01 05:40:00,37.792616,-122.389418,18.018,77.809,1012.294,48.092,45.975
S005,2026-06-01 05:45:00,37.792616,-122.389418,18.109,77.522,1012.298,48.908,46.699
S005,2026-06-01 05:50:00,37.792616,-122.389418,18.202,77.228,1012.301,49.771,47.47
S005,2026-06-01 05:55:00,37.792616,-122.389418,18.298,76.929,1012.303,50.679,48.285
S005,2026-06-01 06:00:00,37.792616,-122.389418,18.396,76.623,1012.305,51.631,49.142
S005,2026-06-01 06:05:00,37.792616,-122.389418,18.497,76.312,1012.306,52.624,50.038
S005,2026-06-01 06:10:00,37.792616,-122.389418,18.599,75.995,1012.307,53.655,50.969
S005,2026-06-01 06:15:00,37.792616,-122.389418,18.704,75.672,1012.307,54.722,51.93
S005,2026-06-01 06:20:00,37.792616,-122.389418,18.812,75.344,1012.306,55.82,52.915
S005,2026-06-01 06:25:00,37.792616,-122.389418,18.921,75.011,1012.305,56.944,53.919
S005,2026-06-01 06:30:00,37.792616,-122.389418,19.033,74.673,1012.304,58.089,54.934
S005,2026-06-01 06:35:00,37.792616,-122.389418,19.147,74.33,1012.302,59.249,55.954
S005,2026-06-01 06:40:00,37.792616,-122.389418,19.263,73.983,1012.299,60.419,56.971
S005,2026-06-01 06:45:00,37.792616,-122.389418,19.38,73.63,1012.296,61.589,57.979
S005,2026-06-01 06:50:00,37.792616,-122.389418,19.5,73.274,1012.292,62.755,58.97
S005,2026-06-01 06:55:00,37.792616,-122.389418,19.622,72.913,1012.288,63.908,59.938
S005,2026-06-01 07:00:00,37.792616,-122.389418,19.746,72.548,1012.283,65.039,60.876
S005,2026-06-01 07:05:00,37.792616,-122.389418,19.872,72.179,1012.277,66.141,61.78
S005,2026-06-01 07:10:00,37.792616,-122.389418,19.999,71.806,1012.271,67.206,62.644
